Brand,RAM,Storage,Processor,ScreenSize,Price
Asus,16,1024,i7,13.3,116794.37
HP,32,1024,i9,17.0,166383.72
Acer,4,256,i7,17.0,53646.74
Acer,32,512,i9,15.6,145905.97
HP,4,1024,i5,13.3,71328.59
HP,32,512,i3,14.0,115350.42
Asus,4,512,i9,17.0,75096.27
Asus,32,256,i5,14.0,115304.61
Dell,8,1024,i7,17.0,93754.69
Acer,4,512,i3,14.0,43748.13
Acer,32,512,i9,17.0,144615.57
HP,32,512,i3,14.0,113776.25
Dell,8,1024,i9,13.3,109061.82
Dell,32,512,i3,17.0,115199.8
HP,8,256,i7,15.6,63929.65
Acer,32,1024,i3,17.0,130803.05
Dell,32,512,i3,17.0,115167.19
Acer,16,1024,i7,15.6,118094.83
Acer,4,1024,i9,14.0,95675.55
HP,16,256,i5,14.0,74380.56
Asus,4,1024,i7,17.0,89999.97
Lenovo,4,512,i3,14.0,43036.78
HP,32,256,i9,14.0,135947.96
HP,16,256,i3,17.0,58284.42
Acer,16,1024,i7,14.0,120155.02
Asus,8,1024,i3,17.0,73735.51
Acer,4,256,i9,13.3,70266.98
Asus,4,256,i5,14.0,43066.95
Acer,16,1024,i3,14.0,93081.75
Dell,4,1024,i9,17.0,96163.17
Dell,32,1024,i3,14.0,133712.69
Asus,32,1024,i5,14.0,144825.87
Acer,16,1024,i9,14.0,129212.81
Asus,8,256,i5,13.3,53121.95
Lenovo,32,512,i7,15.6,134231.09
Lenovo,32,512,i9,15.6,151151.51
Asus,4,1024,i3,14.0,65361.54
Acer,8,1024,i3,15.6,71003.79
Dell,16,512,i9,15.6,104554.11
HP,8,1024,i3,17.0,75764.4
Acer,4,256,i9,15.6,65783.12
Lenovo,4,1024,i5,13.3,75584.59
Dell,4,512,i5,17.0,51886.75
Dell,4,1024,i9,13.3,97104.2
Dell,16,512,i9,13.3,112250.92
HP,32,256,i3,13.3,101641.49
Acer,32,1024,i5,13.3,143327.75
Lenovo,4,512,i9,15.6,79542.24
Asus,4,512,i7,15.6,63666.91
Lenovo,32,512,i9,14.0,145447.57
Asus,8,512,i7,14.0,80227.85
Asus,8,256,i9,15.6,77912.08
HP,16,256,i3,14.0,65554.57
Acer,8,512,i5,13.3,61887.55
Dell,4,256,i7,15.6,57268.74
Asus,16,1024,i3,13.3,93405.52
Lenovo,32,1024,i9,15.6,169926.0
Asus,4,1024,i7,17.0,87176.36
HP,16,256,i7,17.0,86250.22
Dell,8,1024,i7,15.6,100441.07
Asus,4,1024,i9,14.0,96400.4
Asus,4,512,i3,14.0,45549.05
HP,32,1024,i7,15.6,153064.34
Dell,32,256,i5,15.6,112066.16
Asus,8,1024,i9,14.0,106559.12
Acer,32,256,i3,13.3,103108.33
HP,8,512,i7,17.0,77746.55
Dell,8,1024,i3,15.6,73334.58
Acer,32,256,i9,15.6,136029.09
Lenovo,8,1024,i9,13.3,109994.2
Dell,32,256,i9,13.3,134505.94
Dell,16,512,i5,17.0,86902.06
HP,8,256,i7,13.3,63058.47
HP,32,256,i9,17.0,137195.15
HP,32,1024,i7,13.3,159804.07
Lenovo,4,512,i9,15.6,77695.9
Lenovo,8,512,i9,17.0,86418.94
Dell,32,1024,i7,14.0,153862.18
HP,4,256,i9,15.6,64653.93
Lenovo,8,512,i9,14.0,92363.06
Lenovo,32,512,i7,17.0,136836.92
Asus,16,256,i5,13.3,73056.93
HP,8,1024,i7,17.0,97281.29
Acer,16,256,i3,15.6,60996.76
Acer,32,1024,i7,17.0,157545.44
HP,32,256,i3,13.3,101714.92
Lenovo,32,1024,i3,13.3,132504.04
Lenovo,16,1024,i7,14.0,113568.02
Acer,16,256,i9,15.6,94838.14
Asus,8,512,i9,15.6,89014.13
Lenovo,8,256,i5,13.3,52052.0
Lenovo,16,512,i3,13.3,75337.5
Acer,32,512,i5,15.6,123572.78
Dell,8,512,i9,13.3,90913.69
Dell,16,1024,i5,14.0,102267.51
Lenovo,4,512,i5,15.6,57434.89
Lenovo,8,256,i9,17.0,78180.83
Lenovo,4,256,i5,17.0,46138.25
Asus,8,1024,i3,15.6,70890.55
Lenovo,4,1024,i9,14.0,98803.08
Acer,16,1024,i3,15.6,92780.88
Acer,16,256,i3,17.0,63697.27
Asus,16,1024,i3,13.3,96177.97
Acer,16,256,i9,13.3,99198.05
Asus,8,256,i7,15.6,64051.58
Lenovo,4,256,i3,17.0,31965.65
Acer,8,512,i9,15.6,86628.9
HP,32,512,i7,14.0,132795.05
Asus,4,1024,i5,14.0,72955.23
Asus,4,1024,i7,13.3,86734.36
HP,16,256,i3,17.0,60510.68
Lenovo,4,256,i9,13.3,71999.33
Dell,4,256,i3,15.6,31420.5
HP,32,512,i9,17.0,145730.18
Dell,4,512,i9,14.0,75369.11
HP,8,256,i9,14.0,76739.93
Acer,8,1024,i3,17.0,75841.99
HP,8,256,i9,13.3,78678.21
Acer,32,512,i3,15.6,109501.62
Acer,16,256,i3,17.0,64638.45
HP,32,256,i5,13.3,110551.65
Acer,8,512,i9,14.0,85583.51
Asus,4,512,i7,15.6,62861.92
Dell,8,1024,i5,14.0,86711.66
Acer,32,256,i9,14.0,136220.35
Lenovo,16,256,i7,14.0,86065.55
HP,32,256,i7,13.3,122857.03
HP,16,1024,i7,13.3,113800.38
Asus,32,512,i5,14.0,128425.44
HP,8,512,i7,15.6,74769.27
Lenovo,8,512,i5,17.0,60531.92
Lenovo,32,256,i7,13.3,127999.75
Dell,16,1024,i3,13.3,89998.81
Lenovo,8,1024,i5,13.3,81226.57
Lenovo,8,512,i7,13.3,74486.44
Asus,4,512,i3,17.0,38906.72
HP,4,1024,i7,15.6,89646.81
HP,4,256,i9,17.0,67117.99
Acer,4,1024,i9,13.3,96706.5
Lenovo,16,256,i9,15.6,97746.39
HP,4,256,i7,17.0,53064.23
HP,4,1024,i7,14.0,86415.14
Acer,8,512,i3,17.0,53805.27
Dell,32,512,i5,15.6,123571.09
Dell,16,256,i7,15.6,87381.22
HP,32,512,i5,13.3,121444.83
Dell,8,512,i9,13.3,84998.83
HP,4,512,i7,17.0,68057.38
Lenovo,8,1024,i9,17.0,107594.39
Dell,32,512,i5,13.3,123484.91
HP,16,512,i5,14.0,82947.65
HP,32,512,i7,14.0,139197.2
Acer,4,512,i9,15.6,77700.08
Acer,8,512,i3,17.0,55635.08
Dell,16,1024,i9,17.0,127803.89
Lenovo,16,1024,i7,13.3,114384.01
Lenovo,16,1024,i9,17.0,129963.84
Lenovo,32,1024,i5,14.0,144377.05
Asus,32,256,i7,14.0,128633.64
HP,16,1024,i9,13.3,127512.46
Lenovo,16,1024,i7,13.3,120307.95
Acer,16,256,i5,13.3,70529.8
Acer,32,512,i9,17.0,148312.86
Lenovo,32,256,i9,15.6,135922.08
Lenovo,4,512,i3,17.0,44093.33
HP,16,512,i5,15.6,87049.51
Lenovo,32,256,i7,17.0,126608.55
Dell,32,1024,i7,17.0,154976.76
Asus,32,512,i9,17.0,147900.66
Lenovo,8,1024,i5,14.0,84698.01
Acer,16,512,i9,14.0,108260.06
Lenovo,4,1024,i7,14.0,90639.46
Asus,8,512,i5,15.6,67640.44
Lenovo,16,512,i9,14.0,111826.46
Dell,16,1024,i9,14.0,131874.58
Lenovo,32,256,i5,13.3,114167.75
Lenovo,16,1024,i7,14.0,113087.65
HP,8,1024,i5,14.0,85649.78
HP,16,512,i3,14.0,73874.26
Asus,4,1024,i3,17.0,62303.29
Acer,4,1024,i3,14.0,61803.93
Lenovo,16,1024,i9,13.3,126192.83
Dell,16,256,i9,14.0,94610.93
HP,16,256,i9,13.3,99141.4
Lenovo,4,512,i9,13.3,82257.91
Lenovo,4,1024,i9,13.3,99669.53
Acer,8,1024,i3,13.3,71778.71
Acer,16,1024,i9,13.3,132354.44
Lenovo,4,256,i3,14.0,36169.35
Dell,4,1024,i7,17.0,83520.37
Asus,4,1024,i5,15.6,76510.63
Lenovo,8,1024,i7,13.3,98490.1
Acer,16,256,i5,15.6,77339.51
HP,4,1024,i3,17.0,59384.45
Dell,16,1024,i5,15.6,102492.65
Lenovo,32,1024,i7,13.3,153786.3
Dell,32,512,i7,13.3,135791.76
Acer,32,512,i9,15.6,146010.74
Asus,4,512,i9,17.0,80836.2
Dell,32,1024,i3,17.0,129107.19
Asus,16,512,i9,14.0,107659.71
HP,4,1024,i7,17.0,89910.29
Asus,16,512,i5,17.0,85972.06
Dell,32,512,i5,14.0,124566.23
HP,16,512,i3,13.3,72712.19
HP,32,256,i7,17.0,128386.83
Asus,16,1024,i3,14.0,90512.26
Lenovo,8,512,i9,17.0,89351.08
Asus,16,1024,i5,15.6,101349.49
Acer,32,1024,i7,17.0,153322.38
HP,8,512,i7,17.0,78324.69
HP,32,512,i3,14.0,115561.26
HP,8,256,i5,15.6,53184.17
Lenovo,4,1024,i9,17.0,101991.2
Dell,32,256,i9,15.6,134738.84
Acer,8,512,i5,13.3,68198.23
Asus,32,256,i7,13.3,125538.89
Lenovo,32,1024,i3,13.3,133188.54
Dell,4,512,i3,15.6,43181.93
Acer,32,256,i5,14.0,111277.86
Lenovo,8,256,i7,15.6,66672.81
Acer,4,512,i3,15.6,45989.2
Acer,4,1024,i5,13.3,72130.33
HP,8,1024,i5,13.3,82272.12
Dell,32,1024,i9,15.6,166870.96
Lenovo,16,1024,i9,14.0,129249.97
HP,32,256,i7,14.0,130022.92
HP,32,1024,i9,17.0,171231.31
HP,4,1024,i3,13.3,61520.57
HP,16,256,i3,14.0,61656.63
Dell,16,512,i9,15.6,110326.93
Acer,4,1024,i7,14.0,87733.84
HP,32,256,i9,13.3,138306.24
Asus,16,256,i7,13.3,85623.16
Lenovo,16,1024,i3,15.6,96050.06
Asus,16,256,i7,17.0,89260.73
Asus,32,256,i3,14.0,103903.9
Asus,4,1024,i9,13.3,95440.16
HP,4,512,i9,17.0,76885.26
Acer,16,256,i3,17.0,63466.21
Asus,8,256,i9,13.3,75462.21
Dell,4,1024,i7,14.0,86984.65
HP,8,256,i7,14.0,65317.77
Asus,32,512,i7,13.3,135180.37
Asus,16,512,i9,14.0,107600.03
HP,32,1024,i3,13.3,132543.45
Dell,4,1024,i9,15.6,99214.81
Dell,8,256,i7,14.0,64012.1
Asus,32,256,i7,13.3,126844.83
Asus,8,256,i7,15.6,68266.76
Asus,4,512,i3,15.6,40285.42
Acer,8,256,i7,14.0,69711.55
Lenovo,16,512,i3,13.3,73625.73
Asus,8,512,i9,14.0,86813.95
Lenovo,4,256,i3,17.0,34603.3
Asus,32,512,i5,17.0,121499.39
Dell,4,1024,i9,13.3,96799.84
Asus,16,256,i7,17.0,83484.56
Asus,16,1024,i9,17.0,125953.74
Lenovo,4,256,i3,14.0,35685.01
Asus,16,512,i7,17.0,98186.55
Asus,16,1024,i5,14.0,107125.29
Acer,4,512,i5,13.3,51605.76
Acer,32,256,i3,13.3,105797.92
Asus,32,512,i3,17.0,114831.77
Dell,4,512,i7,17.0,69023.69
Asus,8,256,i9,15.6,81510.3
Lenovo,4,1024,i3,13.3,63414.16
HP,16,256,i7,14.0,84563.94
Dell,8,512,i7,14.0,76275.11
Lenovo,8,1024,i3,14.0,72165.02
Dell,4,1024,i9,17.0,102180.48
Asus,16,512,i5,17.0,81591.63
Lenovo,16,256,i5,15.6,75009.29
Dell,4,256,i9,14.0,66750.05
Acer,16,512,i3,14.0,73087.07
Acer,4,512,i9,13.3,78069.98
Dell,16,256,i7,14.0,82336.71
Lenovo,16,512,i3,14.0,70536.07
Asus,32,512,i5,15.6,125559.67
Lenovo,4,512,i9,17.0,79070.82
Dell,8,256,i3,15.6,41615.83
HP,4,256,i3,13.3,31034.3
Acer,8,1024,i9,14.0,111947.83
HP,32,512,i3,13.3,112000.6
Asus,32,512,i5,15.6,127802.74
Acer,16,256,i3,14.0,63367.35
Lenovo,8,512,i7,14.0,76817.66
Dell,4,256,i7,13.3,57668.54
Lenovo,8,512,i3,17.0,53036.28
HP,16,256,i7,14.0,84335.77
Acer,16,256,i5,17.0,70333.89
Lenovo,16,256,i7,15.6,84044.78
Acer,32,1024,i7,14.0,158113.38
Asus,4,1024,i3,15.6,65730.34
Acer,4,1024,i5,14.0,76702.6
Lenovo,8,512,i5,15.6,65241.37
HP,8,512,i9,14.0,85848.52
HP,32,256,i3,13.3,106230.68
Acer,16,256,i9,15.6,100791.98
HP,8,1024,i3,13.3,74851.85
Asus,8,256,i7,15.6,68543.56
Asus,4,1024,i7,14.0,84805.19
Lenovo,4,1024,i3,17.0,61552.67
HP,8,1024,i9,13.3,110377.66
HP,4,256,i3,15.6,30359.87
Dell,32,1024,i7,17.0,154774.64
Asus,8,256,i3,15.6,38687.26
Acer,16,1024,i7,13.3,119994.76
Asus,16,256,i3,15.6,60887.2
Lenovo,16,512,i9,15.6,106734.21
Lenovo,8,256,i7,14.0,67809.77
Acer,4,256,i7,13.3,55401.42
Asus,16,1024,i3,13.3,96436.7
Asus,4,512,i5,15.6,58066.49
Dell,16,256,i3,13.3,61116.13
Acer,32,512,i7,17.0,135316.01
Dell,16,512,i7,17.0,93115.39
Asus,8,256,i3,14.0,40934.9
HP,8,512,i5,15.6,68291.27
Dell,32,1024,i9,17.0,170589.87
Acer,32,1024,i7,17.0,158817.21
Dell,16,512,i7,17.0,99067.14
Dell,32,256,i9,14.0,137985.29
Acer,16,512,i9,14.0,105883.69
HP,32,1024,i7,14.0,159496.12
Dell,4,512,i3,14.0,45993.67
Dell,32,512,i3,17.0,109052.47
HP,32,256,i7,13.3,126293.96
HP,8,1024,i5,15.6,81468.05
Acer,4,256,i7,15.6,52992.74
Acer,8,512,i3,13.3,53251.8
Dell,16,256,i3,14.0,64721.89
Asus,8,256,i9,14.0,78536.96
Acer,4,1024,i7,13.3,85988.6
Acer,16,256,i5,15.6,77268.15
Acer,16,1024,i3,17.0,93052.13
Acer,8,512,i9,17.0,85592.12
Acer,32,256,i5,14.0,113406.17
Acer,32,1024,i3,17.0,135121.34
Dell,16,512,i9,15.6,109965.09
Dell,4,1024,i7,14.0,89410.97
Dell,16,256,i5,17.0,71734.14
Acer,16,256,i7,13.3,88495.63
Asus,32,512,i5,15.6,123061.18
Lenovo,16,512,i5,15.6,85468.83
Asus,8,256,i5,14.0,57779.19
Lenovo,16,1024,i5,13.3,108788.5
Lenovo,8,1024,i7,15.6,97394.45
Dell,16,512,i3,14.0,68748.41
HP,4,512,i9,17.0,77066.8
Dell,4,256,i3,13.3,32219.01
Lenovo,16,1024,i5,14.0,101061.78
Asus,8,256,i5,14.0,50675.34
Dell,4,1024,i9,15.6,95974.54
Dell,32,1024,i7,15.6,160158.89
HP,32,256,i9,13.3,141961.35
Dell,32,1024,i7,17.0,160879.66
Asus,32,512,i7,15.6,136861.15
Lenovo,8,512,i5,14.0,67309.02
HP,4,1024,i7,13.3,89162.43
Acer,16,256,i3,17.0,58949.72
HP,16,256,i9,13.3,98697.77
Acer,8,256,i3,17.0,46108.88
HP,8,512,i9,15.6,87345.64
Dell,8,256,i7,17.0,64687.91
Acer,16,512,i9,14.0,105047.47
Lenovo,16,1024,i3,14.0,91327.31
Acer,8,1024,i3,13.3,75205.97
HP,32,1024,i3,13.3,135320.12
Acer,32,512,i7,14.0,133823.24
Dell,8,512,i7,17.0,72928.86
Asus,4,256,i9,17.0,64865.78
Dell,32,512,i5,13.3,121716.54
Asus,16,256,i9,14.0,95133.83
Lenovo,16,256,i5,15.6,70644.14
HP,32,256,i3,14.0,98514.84
Acer,4,256,i3,13.3,34601.89
Dell,8,256,i7,17.0,68245.19
Lenovo,4,256,i3,14.0,33249.64
HP,8,1024,i7,15.6,94782.42
Asus,4,256,i7,17.0,57332.54
HP,8,512,i9,13.3,88811.33
Dell,4,512,i7,15.6,64613.26
HP,8,512,i5,17.0,65170.04
HP,8,256,i9,17.0,80704.82
Acer,16,512,i5,17.0,84358.08
Lenovo,4,512,i5,14.0,58121.71
HP,4,512,i3,17.0,38483.61
HP,8,512,i9,14.0,88635.0
Acer,4,256,i5,14.0,40396.74
Acer,4,256,i5,14.0,45167.51
Dell,4,256,i7,17.0,53724.63
Dell,8,1024,i7,17.0,97266.34
Acer,4,512,i9,15.6,75211.04
HP,32,256,i5,17.0,115431.02
HP,32,1024,i5,17.0,144008.71
Dell,4,512,i9,15.6,75317.27
Asus,16,512,i7,13.3,96057.76
HP,4,256,i3,17.0,30641.75
HP,8,1024,i5,17.0,82975.61
Lenovo,32,256,i5,13.3,116891.75
HP,16,1024,i3,17.0,92726.0
Lenovo,32,512,i3,13.3,115291.18
HP,16,256,i5,13.3,75696.26
HP,4,256,i7,15.6,55992.4
Dell,16,256,i9,15.6,95322.02
Lenovo,8,1024,i7,13.3,93974.13
Dell,32,1024,i7,14.0,157184.51
Asus,32,256,i7,17.0,122432.55
HP,32,1024,i9,13.3,166509.87
Lenovo,8,512,i9,15.6,91669.21
Dell,32,512,i5,13.3,125945.97
Asus,32,256,i3,13.3,102746.04
Asus,16,1024,i7,17.0,118164.77
HP,32,512,i3,14.0,110188.63
Acer,32,1024,i5,13.3,148174.69
Acer,8,1024,i7,17.0,95202.14
HP,8,256,i7,15.6,62668.5
Lenovo,4,1024,i7,15.6,87395.59
HP,8,512,i3,14.0,51547.73
Lenovo,4,512,i3,14.0,38741.35
Lenovo,32,256,i5,14.0,113081.95
Acer,8,512,i7,15.6,79261.99
Asus,32,512,i7,13.3,137518.65
HP,32,1024,i3,14.0,130017.69
HP,32,256,i7,13.3,128050.12
Asus,8,1024,i7,15.6,93126.48
Acer,16,512,i5,17.0,82969.19
Asus,4,1024,i7,17.0,84760.59
Lenovo,8,1024,i5,13.3,84857.97
Dell,32,512,i9,14.0,148191.89
HP,32,512,i7,15.6,138450.06
Asus,8,512,i3,14.0,48786.1
HP,16,1024,i9,17.0,125606.59
Acer,16,512,i9,14.0,108698.4
HP,4,512,i7,17.0,66304.73
Acer,16,512,i3,14.0,76267.15
Dell,16,512,i3,14.0,73045.83
Asus,32,1024,i3,15.6,130404.36
Lenovo,4,256,i5,17.0,42810.35
Dell,16,256,i5,14.0,72744.06
Asus,32,512,i5,17.0,120859.64
HP,16,512,i5,17.0,85139.65
Acer,8,1024,i3,14.0,72637.84
HP,32,256,i5,13.3,113976.39
Asus,4,512,i7,17.0,69492.56
HP,16,1024,i7,15.6,116362.35
Acer,16,512,i9,15.6,107596.14
Lenovo,8,1024,i9,17.0,112784.08
Lenovo,4,256,i5,17.0,42778.18
Dell,16,1024,i7,17.0,117697.4
HP,4,512,i9,15.6,74819.56
Lenovo,16,1024,i7,14.0,120624.95
Lenovo,32,512,i5,17.0,124601.59
HP,16,512,i3,17.0,73324.71
Dell,16,256,i3,13.3,61127.61
Lenovo,4,256,i3,14.0,33887.53
Lenovo,8,1024,i3,13.3,73093.02
Dell,16,256,i7,14.0,83897.62
Lenovo,32,512,i9,13.3,150726.81
Lenovo,8,512,i5,15.6,63586.62
Acer,8,512,i7,17.0,73347.02
Lenovo,16,1024,i3,13.3,94454.44
HP,8,512,i5,17.0,64835.7
Lenovo,16,512,i5,14.0,87661.97
Asus,16,256,i9,15.6,94445.95
Lenovo,16,512,i7,17.0,96789.7
Dell,8,256,i9,13.3,76435.3
Acer,32,512,i7,15.6,139189.97
Dell,4,512,i3,14.0,40642.42
Lenovo,16,1024,i3,15.6,94369.28
Asus,32,1024,i5,13.3,142933.51
Asus,4,512,i7,14.0,67522.9
Acer,8,512,i9,17.0,90150.88
HP,32,1024,i9,17.0,170650.1
HP,16,1024,i7,15.6,114882.61
Acer,16,1024,i9,15.6,131919.55
Asus,8,1024,i5,17.0,82848.32
Dell,16,256,i5,15.6,76386.32
Dell,32,256,i5,17.0,113124.12
Acer,8,256,i5,17.0,53474.2
HP,32,256,i5,15.6,110581.51
Acer,32,512,i5,13.3,125250.26
HP,32,512,i7,13.3,138717.24
Asus,32,512,i7,14.0,136128.84
Asus,4,1024,i5,17.0,74009.94
Acer,16,512,i7,15.6,97319.0
Dell,8,512,i5,15.6,66556.0
Dell,16,256,i9,14.0,99383.0
HP,4,256,i5,15.6,45545.29
Acer,32,512,i9,17.0,147269.52
Asus,4,512,i3,15.6,42816.57
HP,4,256,i3,15.6,28617.85
Dell,4,256,i9,15.6,65069.76
Dell,4,1024,i3,13.3,62446.33
Asus,32,1024,i5,13.3,148197.92
Acer,8,256,i9,15.6,78370.51
Acer,32,512,i7,13.3,134526.92
Asus,16,1024,i7,17.0,120225.55
Asus,4,256,i9,15.6,64386.68
Asus,8,256,i7,13.3,69717.02
Dell,32,512,i3,17.0,111709.17
HP,8,512,i3,15.6,53019.65
Dell,4,512,i5,17.0,51021.4
Lenovo,8,512,i9,14.0,86723.55
Acer,4,1024,i9,13.3,98578.56
Dell,4,256,i9,14.0,66562.26
HP,16,512,i9,13.3,107463.49
HP,8,256,i3,15.6,42930.64
Dell,4,1024,i3,17.0,64978.7
HP,32,1024,i7,15.6,158406.7
Acer,4,1024,i3,15.6,61095.58
HP,4,256,i7,13.3,57280.71
Dell,16,1024,i7,15.6,116546.5
Lenovo,16,512,i5,15.6,84327.87
HP,16,512,i5,14.0,82466.17
Asus,8,256,i9,14.0,81757.3
Dell,4,1024,i9,15.6,95836.57
Lenovo,8,1024,i9,13.3,112281.46
Dell,4,512,i9,13.3,80787.36
Asus,8,256,i7,15.6,66173.01
Dell,4,512,i9,15.6,80056.84
Acer,4,1024,i5,15.6,73943.48
HP,8,256,i7,15.6,64727.06
Dell,32,512,i7,17.0,138669.84
Asus,8,256,i3,14.0,38592.43
Dell,8,256,i5,17.0,54335.5
Dell,16,512,i3,14.0,75065.75
Asus,8,512,i5,13.3,67704.48
Asus,32,256,i9,15.6,140445.8
Dell,8,256,i7,15.6,62425.75
Lenovo,8,256,i5,15.6,55320.27
Asus,4,512,i7,14.0,63990.34
HP,32,256,i7,17.0,129456.36
HP,8,1024,i5,13.3,86943.9
Acer,16,256,i7,15.6,85050.92
Lenovo,4,1024,i5,15.6,74629.46
HP,8,256,i7,14.0,68429.28
Asus,32,512,i9,14.0,146246.24
Dell,16,512,i9,14.0,106235.56
Lenovo,16,512,i3,14.0,68716.19
Acer,4,256,i5,13.3,40363.3
Lenovo,16,256,i5,13.3,71513.41
Asus,4,1024,i7,17.0,84760.31
Dell,16,256,i7,17.0,84176.84
Acer,4,1024,i7,15.6,85099.72
Lenovo,16,512,i7,17.0,97458.38
Lenovo,32,256,i9,15.6,141515.17
Acer,16,512,i3,14.0,75659.55
Asus,32,1024,i5,14.0,143513.51
Acer,16,256,i7,17.0,89300.11
Asus,16,1024,i7,17.0,117614.27
Lenovo,16,1024,i5,14.0,104197.57
Acer,32,512,i9,14.0,145314.07
Acer,8,256,i9,17.0,80109.54
Lenovo,8,1024,i5,17.0,86462.56
Dell,4,1024,i3,17.0,60474.18
Dell,4,1024,i5,17.0,71664.42
HP,32,256,i3,15.6,105873.48
Lenovo,8,1024,i9,15.6,104976.31
HP,16,512,i7,13.3,92779.65
Dell,16,256,i5,15.6,77830.24
Lenovo,8,256,i7,15.6,69046.0
HP,16,1024,i5,14.0,106445.58
Asus,32,512,i3,13.3,108836.39
Acer,16,512,i7,14.0,97802.08
HP,4,512,i3,14.0,41200.91
Lenovo,32,512,i7,14.0,136698.92
Lenovo,4,256,i7,14.0,57215.68
Acer,4,1024,i7,15.6,89943.08
HP,32,256,i9,13.3,141690.39
Dell,32,512,i9,15.6,150042.53
Dell,16,1024,i7,17.0,119965.5
HP,32,512,i9,13.3,148511.02
Dell,16,512,i5,14.0,85580.83
Asus,32,512,i7,14.0,138911.34
Asus,4,1024,i7,17.0,85758.68
HP,16,1024,i3,15.6,93407.65
Lenovo,32,256,i3,14.0,104940.52
Asus,16,1024,i7,15.6,116596.98
Asus,32,256,i5,14.0,110860.78
Acer,16,1024,i7,15.6,119301.37
Acer,8,1024,i9,14.0,110630.44
Acer,8,256,i3,17.0,42657.43
Lenovo,16,256,i5,14.0,71764.64
Acer,4,1024,i3,14.0,59935.95
Lenovo,16,1024,i5,15.6,108736.65
Asus,8,256,i5,17.0,54107.79
Asus,8,256,i5,14.0,53881.31
Dell,32,512,i7,13.3,137401.96
Asus,4,1024,i3,13.3,61390.85
Lenovo,16,256,i9,17.0,99824.96
HP,8,256,i9,17.0,75740.12
Lenovo,32,512,i3,17.0,115677.26
HP,4,1024,i3,15.6,65003.77
HP,8,512,i9,17.0,86766.59
Acer,4,1024,i3,17.0,61427.88
Dell,4,512,i5,15.6,57934.15
HP,32,256,i5,14.0,117200.11
HP,8,1024,i9,17.0,105022.45
HP,16,1024,i5,13.3,104756.55
Acer,4,256,i9,15.6,64611.6
Asus,4,256,i9,14.0,71635.84
Lenovo,32,512,i5,17.0,123479.59
Dell,16,256,i9,14.0,95243.77
Asus,4,512,i3,13.3,38853.26
Acer,16,256,i7,17.0,85679.47
Asus,4,1024,i3,15.6,66713.43
HP,16,256,i7,13.3,85539.93
Dell,4,256,i9,13.3,69148.38
Asus,8,256,i9,13.3,75335.1
Lenovo,8,256,i9,17.0,81691.84
Acer,8,512,i9,14.0,85497.17
Lenovo,8,512,i7,13.3,76946.01
Lenovo,4,1024,i9,17.0,98199.43
HP,16,256,i3,13.3,61724.34
Acer,32,256,i3,15.6,99701.03
Asus,4,512,i7,14.0,65353.73
HP,8,256,i9,13.3,80993.15
Lenovo,8,512,i5,14.0,60874.47
Acer,32,512,i9,17.0,148229.99
HP,4,512,i5,14.0,51238.79
HP,4,256,i5,17.0,41319.56
Asus,32,1024,i7,15.6,155581.62
Acer,16,512,i9,15.6,106708.11
Dell,4,256,i7,17.0,56320.56
Acer,32,256,i3,14.0,100054.01
HP,4,512,i3,15.6,46434.22
Acer,32,512,i9,14.0,152012.7
Lenovo,8,256,i9,15.6,81401.61
Lenovo,8,256,i3,14.0,38330.81
HP,4,512,i3,14.0,43684.54
Dell,16,1024,i9,15.6,128562.54
Lenovo,32,1024,i9,14.0,169116.93
Lenovo,8,512,i5,14.0,64104.23
Asus,4,256,i9,14.0,68407.71
Asus,32,256,i5,17.0,115642.74
Acer,16,512,i5,13.3,81118.3
Lenovo,32,256,i5,15.6,115543.46
HP,4,256,i3,13.3,28620.66
Dell,32,256,i3,13.3,102091.98
Dell,32,512,i9,14.0,151191.79
Lenovo,8,256,i9,13.3,74294.29
Acer,4,512,i5,17.0,55836.6
Lenovo,4,512,i9,15.6,77100.45
Lenovo,16,1024,i3,14.0,93533.57
Dell,8,512,i3,15.6,55110.27
Dell,4,256,i9,14.0,67909.56
Lenovo,4,1024,i3,17.0,59473.33
Asus,4,1024,i7,13.3,83887.58
HP,8,1024,i3,14.0,76791.47
Asus,4,1024,i5,15.6,75127.02
Acer,4,512,i9,13.3,79496.66
Lenovo,8,256,i7,14.0,69477.21
Acer,16,512,i7,15.6,97177.46
Asus,16,512,i5,13.3,81261.83
Lenovo,32,1024,i7,14.0,155111.98
Asus,4,1024,i9,17.0,97424.86
Dell,32,1024,i5,14.0,147085.03
Lenovo,32,512,i7,13.3,134227.58
Dell,4,1024,i7,14.0,86716.25
Acer,8,256,i9,14.0,81586.27
Dell,4,512,i9,17.0,78303.88
Acer,4,256,i9,15.6,66794.51
Dell,16,256,i7,15.6,87381.45
Acer,32,512,i5,14.0,126431.91
Acer,8,256,i5,17.0,53832.07
Lenovo,32,256,i9,13.3,134635.87
HP,32,256,i3,17.0,103340.83
HP,32,512,i9,17.0,148256.68
Asus,32,256,i5,15.6,115194.66
Lenovo,32,256,i7,14.0,126061.7
Lenovo,16,512,i9,17.0,111133.61
Dell,4,1024,i9,15.6,101855.9
HP,32,256,i3,13.3,104777.69
Asus,4,256,i9,17.0,69470.16
Asus,16,1024,i3,15.6,91382.58
HP,32,1024,i7,15.6,157867.8
Dell,8,256,i3,15.6,41240.2
Lenovo,32,256,i7,17.0,129606.64
