Temperature,Humidity,WindSpeed,Pressure,Rainfall
30.39,67.33,27.06,1008.97,72.69
38.19,45.89,17.94,1006.72,51.31
31.31,77.04,12.32,1017.8,62.67
35.37,75.97,24.22,994.04,82.97
37.93,62.69,27.74,1002.88,77.08
28.49,59.79,3.1,1008.79,46.74
22.22,62.91,15.78,1015.07,54.9
27.89,97.65,21.56,993.68,89.23
31.57,96.46,16.79,1006.26,81.32
39.94,89.58,0.96,997.99,74.6
21.38,65.26,7.55,1007.81,59.09
28.36,51.32,8.23,998.82,53.38
30.25,41.36,24.75,1008.97,59.67
27.06,63.71,23.63,1003.48,75.32
26.03,72.76,24.45,995.74,82.18
31.79,67.62,16.04,994.42,76.19
35.16,83.29,13.39,1012.58,72.72
39.67,55.61,27.91,1009.31,64.62
39.23,90.68,4.24,1008.29,70.4
22.64,44.96,24.59,1006.05,60.61
26.73,71.71,13.83,1018.56,60.86
35.1,48.89,0.97,1016.08,36.61
37.4,56.14,6.26,997.24,56.3
34.64,92.54,3.98,1016.27,66.99
29.65,64.7,9.88,1001.99,64.67
35.98,62.11,6.4,992.49,56.91
32.03,50.12,25.72,1009.94,60.42
21.86,75.66,2.71,1016.03,51.27
25.7,52.88,7.56,1016.87,48.14
39.03,52.42,23.01,1012.97,57.04
28.1,97.65,15.0,997.1,89.51
36.26,76.83,4.26,998.54,60.68
26.58,75.35,5.77,992.59,68.89
33.2,52.56,5.18,992.18,56.29
33.28,96.79,1.74,991.6,82.33
21.5,48.72,2.13,1007.75,46.04
29.12,88.11,4.31,996.73,77.05
36.78,70.85,11.75,1001.24,70.76
21.4,73.97,25.98,1004.71,76.89
24.99,87.92,15.32,993.26,78.95
28.95,77.13,25.23,1016.34,68.39
20.34,70.86,20.35,1005.82,74.72
23.65,86.73,17.14,993.09,79.52
28.74,82.94,8.66,1003.21,69.1
27.61,53.41,19.21,1005.55,58.99
39.85,78.64,27.68,992.82,89.15
32.19,49.33,7.95,1000.08,47.98
22.23,41.24,12.88,1003.98,43.81
29.94,99.96,23.53,1006.19,88.14
20.72,65.5,6.86,1005.9,59.74
33.95,75.27,25.34,992.57,84.58
21.11,70.33,13.73,1001.39,65.34
31.44,97.2,22.97,990.64,95.35
38.28,71.07,13.02,1012.95,60.38
39.49,96.65,2.68,991.87,79.05
22.39,45.95,4.6,998.99,50.22
32.79,58.61,27.19,1017.32,65.22
28.91,54.56,4.65,992.78,52.25
31.32,57.61,23.07,1008.96,64.38
26.16,79.24,13.67,998.79,70.74
28.48,96.53,27.64,1011.72,86.24
23.06,81.07,25.68,994.94,82.12
37.71,84.21,3.53,1011.18,65.19
37.43,87.79,2.7,1003.3,70.84
28.48,62.06,14.36,997.42,68.82
29.53,97.35,28.68,1019.2,89.97
39.46,44.86,10.42,991.27,50.68
33.8,81.66,29.26,1013.56,79.68
20.71,81.93,7.97,1008.46,70.27
31.7,87.0,22.01,1004.4,85.58
35.08,62.53,10.79,992.31,61.79
23.23,64.04,24.74,1011.78,70.93
26.51,97.66,19.15,1006.69,86.74
22.2,42.23,8.65,1014.02,36.67
24.09,44.81,20.21,1017.37,45.24
23.43,68.39,11.68,1007.02,63.63
38.44,99.66,5.03,1005.95,75.55
22.58,40.99,5.19,995.66,47.3
39.86,58.16,4.57,1019.59,44.45
33.03,71.86,16.94,990.3,73.58
37.13,49.62,12.91,1007.03,56.29
36.98,72.64,20.03,997.3,74.59
22.59,53.26,10.96,1001.62,54.96
23.04,94.4,2.03,1005.09,74.99
23.92,67.29,20.95,998.48,68.87
31.41,76.36,9.26,1002.49,68.35
31.53,42.87,25.55,999.75,61.14
24.3,84.01,1.47,1016.22,63.02
34.12,91.03,17.27,1015.22,72.22
26.54,99.01,15.86,994.62,90.55
28.69,60.23,8.67,995.22,56.07
37.81,44.44,6.4,994.19,47.36
36.65,43.84,2.18,991.73,48.52
22.02,98.69,24.22,1011.73,87.9
25.67,74.94,30.0,1003.5,85.79
30.21,93.46,7.7,991.97,85.72
27.65,44.88,28.54,1001.25,62.63
37.35,98.09,17.03,998.64,88.08
24.99,73.08,27.45,997.28,87.17
27.03,65.31,15.71,1015.64,55.32
36.27,67.57,28.84,1001.68,76.03
33.34,83.94,0.84,1013.55,60.01
34.26,64.78,22.32,1000.07,69.01
37.94,95.43,8.4,1013.13,75.91
21.35,60.55,6.17,1008.06,48.66
35.4,90.65,22.8,1011.75,81.11
32.66,98.73,26.57,990.04,101.58
20.9,44.69,16.92,1017.18,44.56
23.06,99.79,4.52,999.93,81.56
38.12,63.87,4.42,1004.01,57.29
29.59,57.02,17.31,1006.0,55.32
36.42,99.15,13.9,998.63,86.89
28.72,99.21,26.47,1017.88,88.19
20.74,95.85,29.38,1017.56,84.56
33.93,45.64,6.72,995.31,50.9
38.21,45.92,12.08,1007.66,49.17
23.3,92.04,17.51,999.04,80.9
27.43,54.49,24.65,1003.98,60.75
26.88,74.59,3.26,1013.32,58.65
30.4,47.52,20.37,995.08,63.78
33.58,57.31,27.56,1013.45,67.28
33.65,60.9,18.96,994.67,71.84
23.75,70.91,3.59,1009.48,57.96
34.49,64.14,25.56,1011.22,72.08
35.16,80.67,26.32,993.17,88.47
32.91,55.36,23.47,1016.65,60.5
34.98,64.39,29.09,1012.86,70.7
23.16,92.45,12.49,1001.18,84.17
31.23,90.38,21.81,990.94,88.52
29.06,55.78,20.65,1002.32,60.81
37.79,94.76,8.28,1013.68,67.59
27.42,60.18,12.06,995.44,60.62
39.22,48.21,19.46,993.43,59.15
29.63,69.85,13.34,995.66,74.56
38.69,79.68,16.14,990.64,78.69
30.33,41.61,2.39,1000.38,41.8
39.56,47.24,4.71,1011.51,37.09
26.71,85.49,13.83,1019.93,68.46
39.93,80.58,15.06,1001.71,76.94
36.85,57.15,25.8,997.34,68.04
26.19,49.6,9.01,1019.68,39.22
30.17,95.92,10.66,1012.78,70.17
21.1,80.46,22.62,998.48,82.88
32.77,91.71,16.48,990.69,91.08
34.64,61.91,12.45,1004.43,61.74
26.54,78.66,27.67,1003.51,82.18
36.4,71.42,15.31,1003.28,71.47
39.06,55.6,26.29,999.06,73.44
20.87,61.13,12.59,1006.31,62.45
37.11,84.78,14.25,1008.9,77.09
30.45,81.06,28.39,1007.76,81.36
22.31,79.13,18.44,1001.09,78.52
20.67,44.64,9.87,1016.08,44.36
36.58,90.82,22.89,1018.97,75.47
27.24,81.85,7.31,1004.22,72.15
36.65,57.21,11.8,1011.59,57.12
34.2,90.43,9.67,1001.29,75.98
25.14,62.85,20.91,991.81,78.32
35.63,78.5,14.01,996.6,71.69
34.9,40.36,2.12,999.19,43.07
20.27,84.52,24.13,993.69,87.99
36.27,71.54,3.52,994.52,59.53
26.86,61.43,4.22,1004.88,48.74
28.45,88.27,22.2,1006.84,86.65
26.51,65.02,29.27,1009.68,72.26
31.5,84.58,6.8,1011.77,62.5
20.67,84.34,2.69,996.7,69.11
31.17,78.87,24.67,1003.55,76.71
24.93,74.39,3.51,1002.14,57.35
27.25,53.32,1.48,1008.74,48.8
37.83,60.08,2.73,1006.58,51.7
29.0,54.12,12.71,998.88,55.81
38.1,42.13,16.68,1011.39,47.23
39.54,98.89,22.84,991.41,98.13
21.02,92.47,10.52,1017.12,75.06
34.46,53.8,26.81,1000.58,63.8
32.74,99.88,1.51,1009.23,67.7
28.84,97.02,29.22,999.09,98.67
27.07,62.12,22.18,991.38,77.91
20.19,80.15,20.63,1002.85,78.43
36.18,98.77,19.13,993.62,92.72
30.26,63.51,3.43,1006.0,48.83
25.2,68.03,28.51,996.87,82.7
27.14,74.74,2.72,999.8,60.37
37.44,46.64,10.2,1000.07,53.75
33.18,74.95,23.34,992.41,86.0
27.63,64.62,22.43,1019.61,62.91
29.51,72.44,17.14,1003.08,71.35
22.57,65.22,22.34,1001.91,72.67
39.92,50.95,23.73,1001.32,61.1
22.05,85.57,25.87,1001.94,87.82
31.32,59.57,23.91,1001.97,64.35
29.55,46.1,10.42,1016.65,44.94
27.72,78.43,26.62,1014.2,75.04
35.0,78.54,24.67,1001.41,79.52
27.1,63.22,29.42,1010.67,66.38
29.37,49.96,4.49,1009.14,39.42
37.38,72.84,5.56,994.66,60.96
23.01,98.52,18.24,996.83,88.3
30.45,43.11,1.86,1009.1,35.36
36.75,57.23,18.65,1004.0,58.67
20.44,97.89,26.94,1001.45,91.41
36.55,78.96,23.42,1010.87,71.78
25.34,43.44,26.09,1018.62,47.78
34.31,41.72,10.06,1005.15,41.19
24.26,85.95,15.4,996.54,82.61
31.64,69.1,12.41,1003.56,63.99
32.94,79.19,19.83,999.34,78.8
35.37,73.05,26.27,1004.55,73.13
27.64,75.11,10.64,996.89,66.95
24.61,64.95,11.63,991.5,69.87
35.97,89.75,12.48,1001.12,79.99
31.85,89.9,0.7,1018.38,65.18
22.92,62.2,14.64,1001.09,59.05
20.34,43.57,2.54,993.65,49.59
34.86,50.62,26.91,1015.01,61.51
22.51,42.95,14.5,1002.63,47.4
28.66,70.64,10.75,1006.84,62.44
25.54,44.51,12.68,1002.92,46.23
27.9,59.66,22.76,1014.8,57.48
23.01,45.95,11.67,999.46,56.63
33.1,57.75,7.56,1017.62,48.34
21.98,49.73,19.99,1000.53,56.83
22.02,51.56,21.72,1018.26,53.69
31.38,95.56,1.33,997.14,75.63
29.74,58.29,13.61,995.5,62.99
25.79,84.64,10.54,1018.63,63.56
36.38,93.76,17.63,1001.72,84.25
38.45,96.2,27.03,996.04,96.83
26.83,96.82,23.33,1006.77,87.9
22.2,80.94,0.7,1017.05,52.51
33.03,66.47,18.36,1015.75,63.13
24.2,46.48,1.92,995.61,42.29
23.65,41.08,3.28,992.74,43.13
39.56,97.22,24.24,1009.77,87.05
25.03,67.11,0.74,1015.04,45.55
25.74,48.47,29.2,994.26,71.72
33.55,96.69,10.84,1010.44,72.49
20.86,99.54,2.82,994.35,77.64
32.96,89.2,19.07,1018.23,75.69
21.43,60.03,3.83,996.82,55.63
23.22,80.3,18.61,990.81,81.26
30.29,82.06,4.04,998.79,64.36
29.09,51.71,19.25,991.71,61.47
31.55,59.17,3.66,1012.18,42.59
38.74,62.27,21.2,1013.85,65.73
24.26,45.56,6.2,991.68,53.72
32.1,92.1,24.87,991.9,89.23
30.91,46.4,11.65,1015.48,48.95
29.38,43.13,8.23,1019.55,41.75
25.11,73.05,17.07,994.34,76.89
33.43,96.98,23.86,996.54,89.94
32.64,83.29,3.46,994.63,68.28
23.67,45.99,15.06,1013.22,51.02
29.31,77.25,6.1,997.41,70.28
23.88,62.3,19.38,1018.69,59.97
25.34,64.12,15.88,1010.9,61.94
29.71,55.18,20.81,1010.72,58.31
36.04,50.38,7.26,1011.53,45.64
35.55,56.73,27.07,1002.8,64.47
34.31,67.92,29.59,1010.7,71.32
36.15,58.1,8.44,991.04,64.63
32.87,78.7,28.4,1008.63,79.1
27.16,72.66,21.83,991.78,77.52
21.07,82.35,17.87,994.77,81.0
37.46,90.38,15.83,995.72,82.4
31.28,49.17,11.06,994.51,53.45
34.58,88.4,18.42,1019.01,75.89
31.99,71.94,26.82,1018.08,75.03
27.98,92.04,22.65,1008.46,81.22
30.47,83.58,15.29,1003.83,72.61
23.96,96.4,25.36,1000.95,95.36
23.77,79.47,24.55,990.59,89.51
34.9,49.13,9.34,1019.62,37.22
32.76,70.77,11.21,1008.91,65.48
20.79,57.26,3.22,1009.83,45.93
22.76,96.72,18.39,1002.36,86.33
23.93,79.7,2.57,1015.21,62.02
38.86,83.41,3.72,1005.48,64.61
31.21,60.64,7.67,1010.92,51.5
28.64,77.68,17.5,1017.48,67.13
39.26,58.07,0.85,990.73,51.77
21.94,74.55,3.83,1008.6,57.37
36.77,89.56,7.79,1010.67,65.76
31.09,51.83,5.4,1008.42,43.56
23.73,43.54,23.43,994.86,66.51
25.85,92.22,15.99,1016.49,74.71
31.6,80.58,4.38,1012.17,63.37
37.58,98.16,28.9,1004.83,92.19
31.16,92.9,18.48,1018.63,72.64
37.8,80.27,20.03,1005.73,81.25
33.13,48.41,18.69,1011.87,49.11
37.21,62.69,10.07,1019.95,47.23
37.86,95.49,29.63,999.0,97.15
29.84,45.36,13.27,1000.19,52.74
29.47,75.03,6.41,1015.38,60.42
20.71,55.34,6.9,1019.31,41.59
27.55,90.26,28.27,1010.71,89.75
26.77,55.88,22.09,1014.51,62.54
21.64,56.27,16.89,1015.95,51.48
32.25,64.68,18.27,1019.97,53.46
24.65,73.04,29.12,998.07,81.66
25.77,43.31,28.86,998.97,61.41
35.39,56.13,2.52,1010.4,40.56
26.46,78.93,0.42,1009.05,56.47
36.37,64.69,4.19,996.27,62.21
27.18,62.5,4.36,995.91,60.53
33.45,94.38,11.36,1007.35,72.24
23.77,77.32,7.05,1005.31,66.1
39.31,44.45,14.33,1009.99,43.99
22.01,75.78,7.93,997.31,66.27
36.99,85.61,21.3,1012.04,78.01
22.88,86.41,26.79,990.48,90.58
26.49,43.23,25.34,995.45,65.96
26.57,56.32,29.69,1010.63,63.01
30.43,48.66,5.96,1008.42,48.68
34.64,61.86,6.84,1018.42,43.88
32.22,74.85,0.73,1016.06,51.17
22.29,44.47,7.59,1001.57,45.67
24.26,62.83,10.43,1013.3,51.14
25.4,57.44,11.34,1003.0,59.04
33.87,41.4,20.13,1010.38,47.63
20.3,58.19,20.0,993.81,69.64
33.83,67.58,4.54,1001.36,53.6
38.68,69.05,2.3,1008.0,56.22
21.48,67.03,19.59,1005.28,72.46
27.3,78.65,25.9,995.8,80.93
24.22,85.6,20.51,1002.58,78.43
35.53,51.46,12.57,1014.83,52.14
34.72,53.65,28.98,998.01,67.47
37.51,55.51,22.1,1018.55,54.89
35.63,86.82,7.23,1000.24,68.9
36.86,41.56,28.27,998.07,59.22
34.67,74.11,11.59,1012.87,59.98
39.96,61.92,7.21,992.74,60.62
27.26,94.95,19.16,1016.75,80.42
23.05,52.95,5.55,1006.71,49.94
28.96,85.22,10.52,1018.01,64.79
32.36,98.71,5.62,1001.17,75.05
24.34,77.09,26.07,992.17,89.31
29.34,76.55,26.73,1018.95,68.29
32.43,88.15,20.23,1016.39,80.17
20.24,87.29,11.53,1005.45,72.91
38.2,98.53,6.47,1002.2,79.46
23.63,68.72,10.34,993.33,72.5
26.52,70.61,5.67,992.41,63.59
22.01,70.1,19.38,1012.78,66.69
32.39,62.3,3.77,1015.34,44.44
24.13,95.39,15.26,992.68,92.28
27.4,42.72,5.5,1002.58,39.3
35.34,87.75,11.62,1005.0,74.13
33.29,78.64,1.68,1005.88,58.87
39.64,74.3,24.57,991.01,83.46
30.89,97.14,25.56,1002.86,95.18
29.28,59.7,17.01,997.37,63.02
24.49,90.2,28.9,992.35,94.63
35.77,45.16,29.41,995.92,71.07
38.58,91.86,1.71,1002.85,68.26
38.02,70.95,26.82,1009.06,74.03
31.04,66.64,26.2,992.62,82.53
32.56,74.9,1.94,999.57,60.65
31.74,73.1,14.02,999.2,65.48
28.9,42.68,16.22,993.21,54.31
33.89,69.02,21.35,1017.85,65.99
28.33,90.1,28.34,1013.32,84.53
39.89,98.49,1.4,1004.84,75.92
21.76,76.08,26.51,1016.88,70.84
24.08,84.22,29.73,1009.43,87.34
26.19,94.08,12.84,991.47,90.56
35.0,47.01,26.46,994.6,68.34
28.17,74.94,29.99,1010.37,76.54
26.43,71.72,19.88,1014.38,62.51
21.61,44.59,19.21,1007.17,55.18
23.97,52.43,22.73,1013.53,61.18
39.73,42.79,24.07,1007.32,55.72
28.9,81.09,28.87,1013.67,76.65
22.72,81.75,8.74,1007.78,63.18
21.1,86.83,28.29,998.27,93.19
20.42,99.45,1.13,1005.2,75.18
36.67,66.75,4.45,1016.47,53.36
22.21,68.92,5.77,1009.05,58.28
28.07,50.83,14.48,997.76,54.02
30.17,64.8,19.59,999.81,69.41
38.06,74.89,23.77,1016.98,66.31
37.22,62.66,0.33,997.36,51.19
23.02,47.31,24.86,1001.63,61.41
22.68,43.58,18.85,1005.97,55.62
27.35,44.42,25.34,1013.1,50.46
38.35,93.46,21.16,1009.52,81.05
24.58,76.23,4.65,994.32,70.39
31.28,77.35,26.13,1012.83,79.8
22.39,77.68,26.55,1001.65,78.46
21.72,75.42,5.75,1000.8,63.38
23.74,60.65,14.41,1009.49,55.49
33.23,69.55,21.98,1009.64,70.58
36.61,58.57,7.83,1010.22,47.39
28.54,66.22,18.85,1008.06,63.57
35.36,89.52,20.45,992.68,88.68
36.63,95.24,18.58,1012.02,79.87
21.08,99.23,20.9,1004.06,84.38
28.36,72.12,6.53,1019.06,49.42
23.73,84.5,9.8,997.69,77.22
39.54,53.72,10.1,1000.26,53.01
35.41,75.08,2.42,1004.45,61.01
35.77,40.16,3.58,1012.7,39.26
35.66,81.26,1.7,1007.62,57.93
25.34,60.05,6.5,996.95,53.1
27.81,65.33,26.0,1003.91,76.69
27.14,99.42,29.27,1004.15,95.78
39.33,43.51,8.09,994.42,46.69
21.64,68.87,12.62,1002.53,67.64
37.06,79.38,5.61,1004.37,64.97
30.91,59.79,1.07,1004.29,54.09
33.28,92.36,18.21,1019.99,70.45
22.82,44.47,28.12,1010.81,54.09
27.98,40.24,16.56,1003.26,49.09
35.26,51.32,4.96,999.26,46.76
34.46,81.01,13.51,1014.8,69.02
24.74,79.77,3.51,1008.56,56.96
22.68,70.53,16.93,993.12,71.93
29.97,42.92,13.36,1013.25,42.65
38.47,51.58,23.49,992.88,65.07
34.91,41.93,4.26,999.27,43.83
23.56,40.49,2.34,998.01,41.83
32.65,54.26,25.23,1014.76,59.38
38.4,48.2,17.06,1011.19,49.34
25.74,83.13,22.72,1007.32,80.44
21.34,64.06,22.59,991.59,79.4
37.35,89.47,12.33,1018.17,64.59
35.02,56.66,24.42,1011.48,66.55
34.0,69.86,17.98,1019.71,63.93
34.78,98.73,17.7,994.44,88.64
39.04,75.87,14.52,1010.94,63.89
37.22,67.18,26.74,993.29,77.92
38.04,99.86,17.02,1005.97,89.04
27.76,64.64,27.49,1009.59,72.33
38.28,89.81,5.07,992.89,73.8
26.73,67.97,5.56,1003.28,60.57
32.07,73.9,18.91,993.81,81.33
29.32,83.94,10.36,997.0,74.69
20.77,76.71,3.86,999.32,65.16
31.1,76.17,2.72,990.3,63.64
25.08,73.2,0.56,1006.85,53.01
31.07,85.07,13.57,1003.84,73.5
38.72,90.45,11.09,1006.24,78.6
28.68,54.25,9.18,1008.66,55.42
29.03,53.62,24.39,1000.38,68.77
34.35,75.75,4.3,1005.27,63.75
23.47,81.67,12.41,991.88,73.92
33.92,78.45,13.86,1011.89,69.25
23.6,98.64,20.94,990.69,92.96
39.5,80.56,23.03,1015.48,73.32
32.81,75.33,12.76,1005.65,69.74
35.54,72.68,8.8,1014.7,62.06
22.3,72.98,14.82,994.78,73.32
20.32,49.92,5.22,1012.16,41.38
23.92,85.42,1.08,1002.91,69.21
36.35,48.5,8.11,1007.79,43.28
27.8,56.53,18.28,995.89,60.81
29.5,67.48,25.35,990.89,78.54
20.21,59.84,0.16,994.11,49.85
30.16,65.14,21.76,1003.7,69.32
37.72,64.1,4.72,1014.33,52.97
39.62,82.47,4.13,994.57,66.12
33.83,83.51,10.23,1002.44,70.39
39.06,91.79,25.16,995.79,92.99
20.57,68.5,0.78,1009.77,56.58
31.37,49.54,25.66,1002.5,65.36
36.41,68.52,16.18,999.11,69.54
33.8,92.85,4.24,1003.82,73.9
32.24,43.16,17.05,1008.99,52.66
38.15,67.05,21.6,1011.19,65.86
28.56,71.1,1.25,1004.25,60.38
24.46,96.4,22.14,1003.04,92.72
35.77,41.05,16.84,1009.77,46.82
27.17,76.16,11.97,1007.14,63.36
31.48,51.68,28.14,1019.5,58.23
25.51,62.6,12.26,1002.17,57.17
36.44,68.6,0.91,1011.23,53.02
34.16,73.97,22.1,1005.91,70.1
30.53,53.76,1.1,1015.64,44.57
33.79,85.79,10.5,1012.25,65.69
24.9,99.59,27.01,1007.05,96.43
32.73,60.27,1.79,995.67,55.51
37.35,85.6,13.74,1008.86,76.98
26.54,53.48,4.57,1004.24,47.01
26.77,59.66,23.86,1008.21,66.33
25.64,77.71,14.0,998.31,75.92
24.06,89.14,4.04,1002.92,66.25
22.25,95.48,24.87,1009.43,85.05
36.87,60.15,7.31,1017.14,44.48
34.76,87.23,9.25,1008.33,68.15
34.31,86.8,6.13,1007.75,71.36
28.22,68.6,0.28,1010.27,47.24
26.47,65.77,16.72,995.54,68.51
25.69,83.72,11.18,1010.76,71.15
21.06,75.6,20.05,1006.97,74.84
36.49,69.43,29.29,1002.48,77.27
34.33,97.21,16.21,1015.28,83.28
27.28,64.16,17.6,990.06,75.33
24.5,99.54,26.38,1012.34,86.08
37.16,84.05,12.52,1011.75,65.43
36.82,83.84,0.2,1001.9,63.87
31.76,44.05,28.59,1011.04,61.69
23.74,51.07,27.66,1004.89,69.99
33.12,95.05,13.42,991.19,84.06
24.27,93.4,28.81,999.87,95.06
20.05,52.73,0.65,1019.45,38.84
21.48,83.89,25.77,1019.1,78.81
29.19,54.58,4.37,1004.93,48.65
23.2,65.05,3.23,1003.75,51.68
33.84,79.35,16.87,1009.95,67.69
20.25,41.65,16.73,1014.14,43.77
20.05,81.61,5.58,1012.42,63.65
20.2,87.41,2.99,994.27,72.07
31.22,82.87,3.06,1019.74,52.46
21.15,61.43,13.22,997.88,63.11
27.58,66.82,25.86,993.35,79.65
24.1,57.55,6.49,994.3,55.74
34.21,70.87,0.13,1003.53,60.21
22.27,99.13,12.44,993.5,90.59
25.23,67.54,11.03,1012.04,60.91
27.57,88.95,23.94,990.4,88.35
29.76,99.89,23.17,992.5,101.01
38.42,68.01,21.9,997.8,75.82
25.98,42.8,17.78,1004.1,57.72
20.05,49.87,16.79,1004.11,57.82
31.82,98.53,23.99,998.64,95.78
27.51,98.27,14.7,1003.65,79.11
21.89,50.97,5.91,1003.72,49.1
37.43,55.42,16.28,991.07,68.53
23.44,94.35,7.45,999.33,73.59
24.17,70.7,8.98,992.72,69.5
28.79,77.47,4.1,1016.38,58.24
33.19,70.94,7.23,994.77,64.64
32.82,84.6,24.37,1003.62,83.15
28.38,82.54,27.53,1013.47,79.25
30.61,42.14,23.51,1005.6,56.95
34.66,93.64,18.78,1015.4,82.42
38.9,81.64,11.55,995.3,70.9
29.78,49.03,26.48,1019.74,53.45
29.42,45.9,15.87,992.55,58.31
20.5,76.49,6.15,1008.29,62.08
20.48,94.85,13.66,1018.29,75.52
24.03,79.98,12.96,1003.17,73.77
37.18,59.29,4.92,1005.5,48.6
25.71,76.93,26.48,1016.29,78.27
24.12,86.99,2.85,995.77,71.94
38.09,91.01,8.11,991.9,76.58
27.22,71.2,26.44,999.47,79.75
31.99,75.82,5.35,1001.13,63.98
21.7,57.92,26.59,1019.64,60.54
37.45,49.89,2.55,1015.53,35.14
39.45,42.34,9.87,1001.48,44.58
33.23,84.99,17.14,992.9,87.26
39.46,87.67,22.21,1015.57,81.47
28.73,76.35,29.02,998.98,88.01
38.6,74.09,5.47,1013.68,60.7
34.54,87.83,6.49,1003.43,68.51
25.39,68.39,22.28,1015.62,63.98
27.39,95.73,24.97,991.02,93.91
34.0,62.7,27.52,1019.79,63.82
23.52,81.01,25.81,1009.65,76.62
28.6,58.63,27.6,1005.13,66.1
33.21,43.72,21.77,1012.76,56.54
26.96,91.48,29.63,1007.92,90.61
33.95,50.23,6.99,1000.08,47.56
33.22,58.43,26.0,1006.89,69.85
32.66,49.65,4.51,1012.94,39.03
30.23,94.7,5.79,1016.05,64.16
20.71,73.1,19.78,1007.49,71.83
22.26,48.62,20.24,993.77,66.16
22.56,49.67,13.13,1000.35,55.2
39.06,45.13,11.77,1012.5,49.57
29.67,98.31,1.88,1014.29,72.03
31.93,90.15,1.47,1006.35,63.79
33.17,99.2,2.18,1015.65,64.26
29.6,95.9,14.43,1017.12,77.5
39.99,43.29,22.91,1006.46,55.91
21.42,57.1,10.58,1007.77,53.98
22.46,64.0,7.28,1000.57,61.1
33.88,53.41,11.48,1007.59,56.66
32.62,51.48,4.85,995.13,53.46
24.6,79.02,18.47,995.2,76.39
22.21,68.79,13.79,1019.48,61.91
37.9,44.95,2.03,1018.71,34.63
36.47,75.57,24.7,1016.52,66.84
36.56,76.64,1.68,998.95,59.14
32.72,45.68,3.01,996.87,41.68
26.26,69.61,14.35,1014.26,57.02
31.56,83.21,5.73,1010.64,69.1
21.17,70.34,25.63,990.81,78.65
39.82,48.17,20.47,998.59,64.47
33.39,76.33,6.03,1006.11,66.54
31.43,57.01,29.51,991.54,73.37
38.4,93.9,7.5,993.62,82.46
35.97,98.85,28.69,998.23,101.42
22.29,86.49,3.81,995.68,73.16
35.23,99.09,26.62,1016.25,84.12
22.26,49.18,14.12,1019.57,41.29
29.55,47.9,18.04,1007.93,50.43
21.53,91.76,5.18,998.41,71.46
24.24,52.12,19.23,1000.9,58.24
25.3,64.34,27.06,1010.08,73.64
24.69,40.8,26.32,1013.32,52.21
33.82,74.81,2.92,1015.56,51.74
24.56,54.5,23.77,991.01,68.43
35.26,74.21,28.43,1008.59,73.32
32.87,98.31,26.58,1000.27,99.57
29.36,62.59,24.32,998.91,72.12
27.74,54.16,24.76,1009.13,61.74
28.67,82.73,3.2,993.27,72.8
20.46,94.24,6.76,992.35,76.07
32.44,43.74,17.47,1009.97,46.91
32.62,91.82,11.89,996.28,85.64
29.31,89.19,19.21,997.54,83.19
33.69,41.09,4.07,1005.13,42.66
30.04,46.1,15.46,1017.61,51.04
23.5,40.66,26.1,1009.08,51.81
35.87,49.57,12.02,1001.27,57.87
28.2,78.29,16.94,991.69,77.86
26.13,44.78,8.1,996.16,55.01
22.89,64.25,20.61,1004.99,71.02
28.77,80.37,14.74,1016.93,70.33
32.48,43.68,7.88,1007.04,42.03
30.17,77.79,13.82,992.94,74.78
34.55,75.02,9.48,999.9,64.85
30.33,49.58,25.41,992.4,70.97
39.46,81.51,9.5,991.2,74.26
30.0,84.28,18.02,1000.0,76.36
36.26,79.96,25.68,1004.65,79.8
37.32,93.98,5.24,1017.2,62.52
27.85,62.11,9.36,1003.7,53.49
25.18,86.49,11.12,1009.23,75.41
21.2,84.94,0.99,1009.35,61.0
37.66,64.94,24.92,1006.3,70.16
28.66,91.17,8.7,999.57,78.05
22.38,59.77,28.89,996.44,77.35
21.16,63.13,5.3,990.29,59.66
37.05,89.19,23.39,1017.99,74.8
39.45,52.2,4.1,1007.69,49.63
21.56,98.88,8.14,1013.22,77.25
36.69,75.34,24.17,1000.12,76.22
35.1,75.17,23.03,1010.37,72.54
25.03,59.28,4.5,999.24,57.37
20.46,52.53,22.01,1005.79,61.89
34.53,70.57,23.04,1003.79,75.75
34.09,71.97,19.92,1003.82,77.06
38.42,47.38,28.78,1001.47,60.99
22.67,61.14,13.47,1004.96,57.78
30.56,71.69,17.53,993.07,75.74
30.68,89.9,4.77,996.18,74.06
24.6,70.59,29.58,996.42,77.97
34.24,61.15,0.05,1004.86,54.04
30.91,76.05,13.23,1015.29,68.16
25.8,85.89,9.56,1017.3,67.57
35.48,54.07,29.33,1018.33,62.82
25.91,77.8,14.79,997.39,77.89
27.01,89.15,7.79,1001.2,69.74
27.0,45.38,3.4,992.05,45.18
32.75,75.76,17.92,993.08,76.98
25.0,62.05,22.56,1006.14,67.13
23.85,44.84,1.61,1006.43,36.67
24.48,96.15,8.98,1003.39,79.29
20.26,82.96,18.61,1018.75,68.57
24.2,99.06,13.88,991.6,90.85
34.82,78.04,27.84,994.76,88.91
21.38,87.62,5.67,998.33,68.38
31.53,73.18,12.66,1015.65,65.09
33.14,40.95,20.9,997.8,61.79
25.71,84.17,11.67,1014.84,69.53
23.27,86.41,2.7,991.48,69.13
37.22,76.58,25.01,1012.53,77.93
21.76,62.79,17.79,1013.69,56.02
36.96,94.54,4.02,1005.39,73.77
28.39,55.0,9.95,1019.73,47.6
