Weight,Duration,HeartRate,ExerciseType,Calories
58.68,31.34,160.73,Running,310.55
73.85,89.93,167.84,Running,775.31
90.39,70.0,142.77,Walking,329.89
75.83,12.67,163.8,Cycling,146.43
52.9,64.38,149.01,Cycling,449.71
65.45,59.71,109.82,Walking,291.07
88.37,10.58,103.29,Walking,72.98
98.71,51.7,143.15,Cycling,375.54
73.28,35.27,146.24,Cycling,271.48
64.04,63.97,127.74,Walking,305.59
81.35,13.02,107.43,Running,146.6
76.05,38.68,103.9,Walking,193.8
65.8,22.71,106.07,Walking,122.62
63.12,10.79,165.48,Running,133.64
76.23,10.63,124.21,Cycling,119.18
59.71,60.79,106.28,Running,524.85
68.18,66.48,100.31,Cycling,422.55
85.05,51.49,101.93,Running,451.58
75.57,33.02,138.91,Running,313.46
57.89,68.24,100.4,Running,593.55
52.85,73.86,158.24,Running,631.54
67.31,72.71,161.19,Cycling,486.95
92.28,51.61,102.41,Cycling,347.83
94.62,23.67,97.42,Walking,138.24
91.88,53.64,138.01,Running,475.8
80.12,26.09,101.0,Running,245.02
53.93,87.42,102.13,Walking,371.62
78.85,59.98,113.34,Walking,295.67
50.85,82.0,91.91,Walking,353.38
67.54,19.07,102.73,Running,187.3
64.04,60.29,139.51,Running,543.68
85.44,24.43,123.78,Walking,145.05
66.09,62.21,99.02,Walking,270.82
93.78,61.71,121.11,Running,530.97
65.69,23.04,113.93,Walking,118.44
53.19,53.58,163.44,Cycling,375.03
62.81,39.56,135.01,Running,366.13
52.33,55.09,112.78,Cycling,354.85
79.09,15.75,137.55,Cycling,130.59
64.23,13.08,168.0,Walking,104.06
90.4,51.19,97.97,Running,461.87
73.61,75.92,138.21,Running,663.03
67.71,54.97,130.52,Cycling,375.32
76.99,50.09,164.02,Walking,264.36
61.08,50.73,159.19,Cycling,367.09
62.93,27.01,124.49,Cycling,207.94
62.54,35.07,156.02,Cycling,262.48
98.54,58.05,154.31,Walking,274.14
96.01,68.13,108.76,Walking,304.4
76.4,51.33,119.27,Walking,252.4
81.1,82.38,118.43,Running,700.54
54.1,88.56,124.65,Walking,392.8
94.52,12.91,103.62,Cycling,118.68
56.19,54.98,115.67,Cycling,381.61
61.36,55.94,135.19,Walking,271.82
68.63,70.32,144.87,Walking,334.34
66.35,84.25,100.16,Cycling,545.24
87.6,34.71,91.0,Walking,182.57
88.6,24.32,167.79,Running,244.03
71.45,55.47,138.44,Running,501.28
92.8,45.35,99.75,Walking,234.91
61.88,72.17,144.8,Walking,349.16
69.61,49.02,96.03,Running,438.82
79.75,51.74,116.68,Running,453.47
61.18,48.51,158.5,Cycling,355.42
64.74,43.35,135.32,Cycling,305.43
71.86,52.92,91.02,Running,462.58
51.86,67.39,161.85,Running,580.9
77.49,11.69,141.01,Cycling,115.59
55.57,26.34,118.96,Running,240.3
76.96,77.4,164.95,Walking,353.55
84.32,55.39,128.72,Walking,270.99
87.32,54.91,166.01,Cycling,378.82
81.48,46.2,114.12,Walking,240.85
84.47,53.57,163.1,Walking,277.42
60.89,34.83,97.36,Running,300.57
52.46,88.78,97.12,Walking,388.3
56.8,10.02,105.79,Running,123.96
57.82,39.7,120.54,Cycling,270.77
84.67,50.74,142.7,Running,455.23
56.65,53.6,160.7,Cycling,380.62
92.09,64.6,133.78,Running,573.85
69.39,86.7,108.32,Cycling,564.54
58.43,34.19,140.0,Walking,175.92
79.8,86.11,159.27,Cycling,573.23
73.16,29.99,167.59,Running,304.72
63.6,40.37,127.03,Running,361.57
97.02,42.13,121.18,Running,381.73
69.48,40.2,98.83,Cycling,264.3
98.35,43.84,150.71,Running,402.94
50.82,15.96,91.48,Running,161.68
50.82,30.41,129.06,Cycling,234.75
70.57,48.31,148.43,Cycling,342.43
52.38,61.21,158.11,Running,556.27
73.31,48.16,128.64,Running,419.26
65.72,45.3,146.69,Cycling,314.34
97.56,18.99,106.33,Running,199.75
58.92,27.64,97.92,Running,252.45
98.63,29.97,90.69,Cycling,219.55
78.77,62.57,103.45,Cycling,402.49
51.38,12.43,104.09,Cycling,111.37
60.85,36.99,116.09,Cycling,261.68
87.21,20.56,101.97,Running,195.55
69.27,72.58,118.91,Walking,325.76
92.59,86.95,143.64,Running,736.95
50.91,61.63,144.23,Running,530.76
55.27,32.43,107.85,Walking,155.03
80.36,36.35,129.33,Cycling,253.45
98.75,34.15,115.36,Running,326.4
59.76,26.55,132.87,Walking,159.94
81.34,23.74,152.81,Walking,145.45
73.76,15.8,151.42,Running,169.64
89.89,31.04,96.77,Cycling,237.97
78.33,49.97,90.91,Cycling,320.45
82.83,15.29,128.98,Cycling,138.64
87.6,62.99,102.33,Cycling,425.9
88.12,78.62,169.91,Cycling,540.42
96.24,17.0,91.84,Walking,98.31
54.66,30.48,167.41,Running,314.34
65.0,58.34,162.16,Running,509.27
73.43,79.89,98.67,Cycling,530.55
90.89,60.39,154.83,Cycling,413.58
95.0,60.0,168.32,Cycling,434.85
80.84,88.76,140.4,Running,747.68
56.97,52.77,163.38,Walking,251.0
61.83,46.81,96.1,Running,410.2
60.57,60.97,137.51,Walking,300.29
99.47,83.31,144.89,Walking,386.32
94.31,26.73,148.64,Running,282.12
75.89,25.23,101.02,Walking,129.18
68.16,40.85,92.45,Walking,186.21
58.3,44.8,122.7,Cycling,321.36
67.27,45.13,124.3,Running,408.5
77.13,38.52,150.87,Walking,217.93
72.86,63.43,130.88,Walking,309.74
58.25,58.25,158.46,Walking,298.42
91.65,57.78,151.13,Running,518.61
97.21,39.83,167.03,Walking,212.12
62.73,17.53,101.31,Cycling,127.49
77.47,12.5,137.99,Cycling,126.17
77.75,36.64,121.95,Walking,203.06
80.47,54.37,103.23,Running,477.8
88.21,28.31,157.5,Running,289.59
52.25,26.83,116.68,Running,244.09
89.86,70.55,90.08,Walking,316.09
69.85,70.56,155.29,Cycling,473.94
76.9,60.26,95.38,Walking,272.66
90.13,16.91,145.41,Cycling,150.37
73.52,68.3,107.83,Cycling,457.24
97.68,37.74,133.11,Walking,208.2
93.52,49.44,138.7,Cycling,355.38
98.43,62.61,163.18,Running,570.37
55.35,11.58,115.55,Walking,80.97
58.13,26.27,108.46,Walking,153.61
91.59,12.64,93.82,Running,130.38
76.11,36.25,140.01,Running,347.86
98.92,53.55,117.63,Cycling,367.69
55.89,33.76,137.43,Walking,173.01
73.83,32.8,106.04,Cycling,250.53
68.73,41.99,127.04,Walking,212.08
82.83,51.5,165.13,Cycling,375.89
77.36,15.6,149.78,Running,191.76
64.22,28.47,140.35,Cycling,216.92
68.94,70.13,151.0,Running,619.08
73.43,22.03,112.21,Cycling,166.86
76.47,17.36,151.46,Walking,130.43
93.97,31.26,117.56,Running,293.63
75.75,78.3,157.53,Walking,379.11
53.98,61.01,129.21,Cycling,397.11
99.79,10.6,148.67,Cycling,107.06
87.88,57.79,158.7,Cycling,412.23
52.85,20.08,117.8,Cycling,163.1
52.75,81.93,109.07,Cycling,525.31
53.12,46.73,122.05,Running,412.25
75.71,15.85,94.22,Walking,98.98
58.12,43.97,130.73,Walking,216.62
50.31,31.39,166.2,Walking,190.84
53.55,27.31,165.08,Walking,176.18
94.15,83.98,117.5,Walking,393.0
64.19,64.57,116.96,Cycling,442.62
82.82,27.85,108.37,Walking,155.27
63.98,30.42,107.98,Walking,160.56
51.06,61.71,164.48,Walking,304.45
83.4,39.62,129.15,Running,375.0
55.72,49.92,125.87,Walking,233.39
84.83,34.57,156.42,Cycling,249.97
92.35,54.64,127.51,Running,478.16
84.78,22.85,148.7,Running,231.53
89.79,77.5,156.01,Running,681.02
50.32,15.48,159.19,Cycling,156.16
56.48,76.18,165.77,Walking,365.9
95.53,59.83,109.11,Running,531.84
73.97,36.07,139.11,Running,340.48
51.16,16.32,125.41,Running,187.06
54.41,66.46,157.43,Walking,323.52
98.86,56.42,167.09,Walking,287.4
94.79,62.89,121.04,Cycling,418.76
85.15,60.27,154.02,Running,524.34
53.73,61.12,97.96,Running,534.09
65.02,78.62,135.18,Walking,354.47
70.24,69.59,95.28,Cycling,443.77
76.67,67.73,96.39,Running,568.01
61.4,85.79,104.12,Walking,368.96
94.97,26.22,152.09,Running,250.31
97.5,74.96,97.2,Running,644.8
78.68,32.17,129.64,Walking,176.99
60.34,54.41,141.7,Running,491.7
75.06,75.45,97.21,Running,646.44
94.64,22.98,168.09,Cycling,205.98
96.86,79.3,109.21,Running,690.67
98.13,73.95,147.57,Running,639.94
73.54,37.2,98.2,Walking,189.79
79.71,15.44,141.68,Cycling,132.55
52.87,30.68,164.95,Walking,164.46
55.24,23.91,125.79,Running,239.11
84.35,88.05,129.96,Cycling,589.05
54.74,30.13,128.53,Cycling,235.35
97.1,21.41,95.76,Cycling,155.2
82.54,76.79,158.39,Walking,364.97
90.1,11.92,116.55,Cycling,127.88
96.69,42.57,108.82,Cycling,311.31
95.33,57.64,148.66,Cycling,388.12
90.14,45.44,92.5,Walking,227.51
99.08,43.19,113.7,Walking,231.27
56.76,33.52,145.11,Running,327.09
64.81,53.87,124.55,Cycling,365.58
55.99,74.19,90.24,Running,626.9
81.18,35.79,151.98,Walking,196.2
70.42,11.81,136.59,Running,138.47
64.18,82.39,161.47,Running,725.06
96.75,13.05,107.16,Running,139.12
63.35,42.73,121.9,Running,390.29
85.84,45.84,114.02,Walking,214.31
85.52,13.95,92.04,Running,136.21
78.35,29.68,99.35,Running,270.45
69.55,36.83,131.7,Running,354.5
64.12,12.45,123.09,Walking,94.26
87.84,81.77,93.44,Running,703.36
74.02,15.52,134.29,Running,164.45
71.03,85.55,140.95,Cycling,565.74
56.57,54.62,160.63,Walking,265.49
76.16,55.39,129.42,Running,480.32
94.39,26.97,95.62,Walking,151.49
89.33,59.08,164.49,Cycling,420.82
94.31,69.88,127.77,Walking,339.6
61.9,82.91,147.58,Walking,384.01
90.4,46.5,164.92,Cycling,324.79
71.21,52.6,152.68,Walking,274.64
90.9,52.13,138.46,Cycling,378.02
81.86,83.24,91.14,Running,694.83
90.68,75.08,93.08,Cycling,484.84
76.11,32.76,144.2,Cycling,254.82
72.27,68.0,125.03,Walking,314.87
86.42,66.97,137.58,Cycling,449.01
83.86,44.66,165.96,Cycling,319.97
79.5,14.29,119.61,Running,155.17
53.62,47.9,111.17,Running,430.15
83.22,18.82,130.95,Running,210.17
57.99,73.86,136.31,Walking,338.42
54.58,21.92,155.67,Walking,133.98
54.76,35.87,91.6,Walking,173.49
78.55,13.84,107.87,Walking,82.27
93.47,48.14,115.04,Cycling,341.95
87.32,68.71,101.7,Running,587.61
93.36,36.69,138.09,Cycling,268.24
79.24,38.54,136.07,Walking,209.0
54.68,74.17,100.22,Running,638.13
56.64,27.34,168.15,Cycling,224.49
51.95,65.69,119.63,Running,573.58
78.02,35.09,112.57,Running,326.97
93.93,66.42,96.13,Walking,296.91
51.59,12.43,154.57,Running,153.1
70.97,84.76,112.19,Running,732.98
80.01,42.0,95.61,Running,384.77
89.0,12.63,159.6,Running,161.35
80.22,86.8,140.64,Cycling,561.4
75.11,59.46,146.13,Cycling,396.84
99.89,71.57,97.66,Walking,315.71
62.85,22.05,96.16,Cycling,159.74
63.33,70.08,122.53,Running,614.0
57.45,22.5,159.35,Cycling,197.45
56.43,18.0,91.07,Running,182.4
65.26,28.66,104.7,Cycling,201.44
56.18,47.01,109.41,Running,422.23
85.12,54.72,152.8,Cycling,396.26
64.2,74.64,126.76,Cycling,506.94
97.47,37.89,154.4,Running,352.92
86.3,56.45,122.53,Running,498.37
64.04,74.45,144.7,Running,651.76
60.39,84.27,106.22,Walking,383.81
76.0,14.54,143.97,Walking,103.68
50.79,64.09,145.61,Walking,312.65
99.82,63.28,116.15,Cycling,412.62
98.92,84.33,147.94,Walking,395.05
80.07,67.33,121.61,Walking,313.3
85.82,77.53,167.32,Walking,365.88
76.65,14.62,156.51,Running,183.72
97.96,40.55,103.05,Cycling,274.77
91.62,84.08,116.9,Running,707.17
80.79,81.92,109.01,Running,692.89
89.02,83.99,150.72,Running,731.53
54.58,81.57,127.88,Running,696.14
96.22,33.45,147.35,Walking,188.85
91.45,39.16,144.25,Running,358.74
55.02,74.08,104.63,Running,635.49
60.08,45.09,108.74,Walking,229.52
72.2,70.36,135.63,Walking,340.11
81.41,85.82,151.02,Walking,398.29
83.79,21.22,168.85,Walking,158.61
55.29,17.2,132.8,Cycling,134.89
90.06,36.38,98.8,Running,342.37
70.62,67.51,91.87,Walking,302.07
92.57,35.12,98.19,Walking,180.04
64.66,48.99,124.94,Cycling,327.92
98.47,24.71,105.66,Running,224.75
95.82,89.86,114.22,Cycling,584.09
54.96,68.35,108.34,Walking,319.9
64.72,35.73,167.61,Running,344.38
94.62,39.89,91.62,Running,356.28
88.4,23.84,120.76,Running,228.28
71.97,89.83,145.27,Running,782.07
86.67,67.76,158.29,Walking,312.98
88.84,45.45,141.9,Walking,232.3
60.63,67.9,147.67,Walking,311.51
75.09,23.53,136.14,Cycling,181.76
63.75,21.46,91.63,Cycling,166.89
78.01,88.84,165.45,Running,764.21
68.33,67.19,151.66,Running,577.89
83.56,61.99,91.71,Cycling,415.02
94.58,47.57,154.3,Walking,254.92
67.4,20.35,116.94,Cycling,165.48
76.51,32.08,130.19,Running,313.34
65.27,30.45,143.24,Running,280.42
92.55,79.57,92.17,Running,676.16
51.95,89.94,121.46,Running,758.65
89.28,79.09,96.84,Cycling,500.7
79.61,27.32,99.88,Cycling,210.34
64.96,66.01,133.87,Running,566.66
50.96,57.49,101.11,Cycling,377.66
83.36,41.03,123.42,Cycling,282.28
91.57,44.96,135.07,Cycling,305.9
94.77,48.81,149.43,Cycling,350.73
71.72,50.66,93.71,Walking,238.11
80.5,55.39,130.16,Running,489.29
99.53,11.04,147.06,Walking,94.25
65.21,84.45,146.17,Cycling,562.11
77.73,69.72,104.59,Running,582.86
77.19,42.85,99.17,Running,386.37
82.66,32.32,150.51,Running,297.93
53.7,41.49,112.68,Walking,196.51
57.09,66.94,128.1,Walking,324.54
66.19,31.07,136.73,Running,299.77
88.25,80.91,143.09,Walking,368.38
61.97,25.42,113.02,Cycling,182.74
63.96,25.61,138.16,Running,244.22
62.37,35.22,125.46,Walking,175.8
96.6,77.67,148.0,Cycling,517.06
83.93,89.47,118.61,Running,745.96
73.77,25.11,149.97,Running,253.05
92.67,74.08,147.23,Running,656.8
90.15,55.64,154.58,Cycling,404.1
67.66,22.8,169.24,Walking,163.53
59.43,63.8,98.08,Walking,289.94
59.73,18.33,162.5,Running,191.45
90.67,26.4,165.05,Running,277.85
76.95,64.91,129.64,Running,578.9
73.69,64.22,168.81,Walking,329.54
93.96,12.61,90.24,Cycling,99.87
73.12,18.25,95.39,Walking,120.15
67.05,56.57,132.73,Walking,274.88
65.51,81.68,116.18,Cycling,532.16
62.24,88.29,159.34,Running,773.51
90.22,61.27,125.27,Running,533.25
72.44,31.45,133.33,Cycling,225.4
69.29,55.24,136.48,Running,489.1
99.46,34.86,150.44,Cycling,251.83
99.89,52.47,140.71,Walking,248.36
95.24,22.67,123.04,Running,233.92
56.46,84.77,118.73,Cycling,546.48
83.48,87.69,124.75,Cycling,584.41
66.21,80.0,95.24,Running,678.32
65.92,22.32,166.87,Cycling,187.48
96.05,47.72,142.37,Running,446.13
72.18,30.08,133.6,Cycling,240.94
97.56,61.36,121.89,Running,543.63
95.77,19.13,157.01,Walking,129.85
52.5,52.17,104.66,Running,445.63
95.98,36.4,151.61,Cycling,272.44
69.62,88.86,168.44,Walking,413.21
71.4,79.47,110.21,Walking,359.72
54.22,79.73,125.01,Walking,368.19
82.52,37.45,163.33,Cycling,281.6
81.19,68.0,105.8,Cycling,434.79
79.33,49.56,120.7,Walking,229.95
82.24,87.3,127.72,Cycling,560.43
98.17,39.41,149.21,Running,358.93
86.2,33.23,95.51,Cycling,248.66
60.14,62.35,108.32,Walking,292.68
89.84,35.42,163.43,Running,350.37
76.24,54.38,152.88,Running,477.51
65.02,10.89,119.21,Cycling,115.37
89.0,50.8,149.84,Running,465.01
70.06,12.96,121.61,Running,138.29
97.52,13.84,164.06,Running,155.26
66.12,25.1,126.12,Running,250.66
70.73,10.73,162.26,Running,145.78
67.19,26.82,133.41,Running,275.98
86.82,78.65,98.95,Cycling,497.07
81.64,63.56,156.86,Cycling,424.52
76.19,17.45,169.6,Running,206.24
62.63,61.7,106.1,Running,532.82
64.39,81.84,165.46,Running,711.56
87.67,80.52,106.65,Cycling,526.66
90.44,22.77,151.11,Cycling,182.15
76.7,13.81,133.07,Walking,103.56
74.06,36.96,118.26,Cycling,274.4
63.94,53.27,118.89,Walking,244.87
71.36,13.2,97.65,Running,143.46
53.39,79.19,165.89,Running,686.54
51.47,85.23,124.5,Running,715.98
85.82,82.99,96.1,Cycling,528.85
62.44,86.61,131.91,Running,746.08
51.05,30.97,144.4,Walking,159.34
98.55,57.23,165.56,Walking,286.72
90.83,24.14,164.09,Running,264.06
59.36,76.19,169.33,Cycling,520.27
65.25,29.21,168.61,Running,292.19
90.74,33.64,90.44,Cycling,245.62
93.4,50.08,113.2,Running,432.21
60.37,22.1,131.22,Cycling,170.39
57.2,50.77,165.4,Cycling,368.36
76.45,19.77,133.66,Cycling,156.67
81.09,66.98,163.43,Cycling,447.04
98.69,20.36,169.64,Cycling,170.04
84.94,19.95,96.85,Cycling,158.23
73.14,78.63,125.14,Walking,359.59
68.07,39.98,165.57,Running,368.61
76.76,48.26,148.1,Running,445.91
77.13,44.58,127.04,Walking,213.3
85.9,84.05,125.02,Walking,373.48
92.79,33.8,116.7,Cycling,245.64
87.39,25.91,123.43,Walking,153.24
65.49,72.95,113.24,Running,636.07
65.41,57.14,122.74,Running,511.81
78.07,59.37,109.35,Cycling,389.57
69.75,16.88,135.9,Cycling,142.9
88.1,82.08,125.12,Walking,388.16
55.81,48.22,122.8,Cycling,327.2
57.28,59.36,96.52,Running,511.86
88.38,30.12,123.03,Walking,170.31
85.57,58.97,158.49,Running,529.92
62.23,61.19,125.11,Running,545.06
70.56,17.8,143.1,Running,205.69
79.94,53.65,165.86,Walking,260.41
71.67,19.24,98.74,Cycling,162.19
76.49,44.53,119.12,Cycling,322.93
61.7,37.29,152.48,Running,345.03
84.37,78.95,95.62,Walking,362.65
88.14,22.95,141.8,Walking,133.94
64.85,43.37,94.81,Cycling,287.15
68.96,43.02,124.1,Cycling,309.33
85.04,73.71,157.71,Running,633.24
87.34,15.83,139.44,Cycling,152.94
67.82,84.61,127.5,Walking,382.4
58.58,42.38,142.54,Cycling,317.67
68.92,51.78,151.88,Running,453.2
70.26,30.55,155.7,Cycling,223.68
80.12,62.27,101.92,Cycling,425.01
58.06,82.96,158.75,Walking,375.19
99.2,59.42,166.86,Running,521.17
89.32,76.86,107.1,Running,656.59
87.81,85.41,131.56,Running,737.76
55.57,40.28,162.52,Walking,207.8
93.01,85.15,125.17,Running,728.67
74.77,66.23,146.63,Cycling,456.45
99.88,22.38,115.25,Walking,135.66
85.09,55.28,93.0,Running,489.09
98.4,59.69,163.76,Cycling,412.7
78.85,66.47,95.13,Walking,308.32
56.31,10.24,103.55,Running,121.07
59.58,65.96,100.66,Walking,298.61
98.5,36.53,162.51,Cycling,268.4
94.64,41.75,146.33,Running,396.76
61.92,67.46,103.9,Cycling,428.42
73.18,79.01,90.04,Cycling,510.96
68.38,14.91,123.07,Running,159.07
76.49,72.86,166.09,Running,647.3
78.59,72.24,126.24,Walking,320.99
83.9,83.59,159.48,Cycling,568.26
81.16,25.74,168.37,Running,275.49
83.37,78.94,95.63,Walking,364.73
87.14,48.08,152.71,Running,427.54
71.28,63.91,151.6,Cycling,421.45
87.87,84.54,138.83,Running,740.54
55.75,84.53,141.96,Walking,382.48
86.45,34.25,163.78,Running,340.56
87.06,63.49,97.97,Cycling,415.98
65.93,66.06,113.18,Running,571.25
76.48,14.68,129.53,Running,168.9
90.73,60.45,137.24,Walking,292.3
56.42,39.71,117.24,Running,367.63
59.56,23.68,163.17,Running,253.83
89.75,78.54,108.35,Cycling,509.22
98.73,44.56,153.98,Cycling,330.56
86.91,63.97,169.77,Running,574.81
83.22,43.15,110.56,Cycling,311.39
82.77,18.51,96.84,Running,198.59
55.79,74.06,108.72,Running,639.64
94.95,18.06,118.17,Walking,102.73
76.53,44.75,109.24,Walking,233.84
93.71,11.51,162.23,Running,142.18
98.84,16.88,148.41,Walking,109.01
62.0,27.82,154.3,Walking,158.75
75.31,35.45,158.59,Cycling,273.82
59.41,56.11,112.77,Cycling,386.37
81.82,52.94,132.89,Cycling,371.33
77.75,36.96,119.21,Cycling,277.15
91.46,27.64,141.1,Cycling,204.75
98.47,60.49,145.91,Walking,302.04
87.67,54.0,163.45,Walking,266.12
81.12,11.25,134.21,Cycling,119.06
94.69,59.34,108.71,Walking,290.74
51.65,65.85,97.27,Cycling,440.3
80.22,36.82,106.72,Walking,181.95
77.68,64.29,94.91,Running,558.53
68.56,64.4,125.89,Cycling,416.11
79.01,72.3,124.11,Cycling,481.95
55.88,78.07,97.43,Walking,360.56
93.72,70.66,97.38,Running,605.11
77.98,12.38,146.5,Walking,109.07
63.18,32.27,155.82,Cycling,249.89
92.19,25.12,123.49,Running,257.38
68.75,46.56,159.82,Running,426.7
56.37,53.11,162.26,Walking,281.28
80.29,25.51,148.98,Walking,153.22
88.67,27.6,150.6,Cycling,228.15
95.4,67.47,102.85,Cycling,444.19
67.63,27.27,137.43,Running,256.49
56.02,34.6,148.93,Running,337.24
50.65,89.75,159.86,Walking,419.61
72.51,34.04,113.15,Walking,168.69
66.17,34.23,101.03,Cycling,242.03
82.33,63.44,146.86,Walking,316.21
82.25,25.21,160.07,Running,270.08
95.89,78.52,166.3,Cycling,526.24
80.97,69.89,145.39,Running,621.31
68.02,68.82,169.61,Cycling,467.27
68.44,18.34,141.6,Running,184.33
79.8,81.37,112.26,Walking,353.51
93.81,27.36,140.46,Running,255.4
77.03,19.37,169.78,Walking,142.45
57.67,63.16,163.37,Running,567.95
67.41,25.87,151.13,Walking,163.46
81.24,51.28,159.26,Walking,263.79
94.06,12.18,139.26,Cycling,122.24
84.13,81.87,117.45,Running,698.85
61.88,15.54,130.48,Walking,99.77
63.24,38.42,105.66,Running,351.14
62.4,86.13,105.57,Walking,385.27
74.07,57.68,151.23,Cycling,410.66
83.81,11.53,168.13,Running,162.0
65.71,74.5,94.57,Running,621.35
79.72,27.64,113.18,Cycling,206.46
54.31,42.95,133.49,Running,387.96
83.45,59.5,109.86,Walking,270.07
99.67,30.35,131.96,Running,287.77
91.67,46.38,104.95,Running,411.59
82.34,66.7,137.12,Running,571.36
62.53,56.74,146.11,Cycling,386.41
99.52,57.26,110.92,Running,502.14
92.81,86.39,166.33,Cycling,574.69
74.21,45.54,138.81,Running,406.14
62.91,16.7,164.76,Walking,131.66
97.58,43.44,120.41,Cycling,317.83
57.65,68.59,157.06,Walking,318.58
79.7,85.71,131.44,Walking,390.71
67.36,10.82,108.57,Running,138.51
94.33,40.09,106.19,Cycling,295.95
58.53,34.53,129.51,Walking,178.25
55.99,77.77,130.93,Running,656.59
93.71,36.04,93.82,Cycling,240.45
83.11,50.7,153.29,Running,452.8
81.48,88.58,92.09,Running,743.91
75.05,44.37,128.1,Walking,215.24
52.54,17.48,148.01,Running,198.09
79.3,59.36,99.15,Running,504.76
78.33,72.08,92.18,Cycling,466.44
68.78,77.81,150.23,Cycling,517.76
73.02,20.56,91.03,Cycling,171.81
73.48,63.9,167.26,Walking,311.39
81.02,39.16,167.1,Running,374.46
95.72,72.75,166.4,Walking,346.84
57.22,58.38,142.66,Running,506.62
73.23,60.03,124.17,Cycling,413.72
91.52,51.22,146.33,Walking,261.41
71.24,42.64,152.35,Walking,214.9
59.37,76.65,158.26,Cycling,526.35
57.6,22.86,121.32,Cycling,176.57
63.56,40.42,133.64,Cycling,286.86
62.71,53.45,163.54,Walking,270.88
60.77,43.64,126.19,Cycling,304.68
69.11,19.34,142.79,Walking,129.27
54.89,82.14,136.9,Cycling,545.13
67.93,57.66,94.02,Running,489.59
81.81,72.51,95.54,Walking,336.25
64.11,79.12,103.83,Walking,354.82
74.03,44.23,127.93,Running,389.4
82.72,80.92,129.62,Cycling,543.13
95.61,62.26,106.0,Cycling,404.0
52.16,82.36,143.06,Running,696.03
66.82,51.36,159.66,Running,477.56
59.89,47.78,164.53,Cycling,330.99
58.53,49.78,167.9,Walking,266.38
93.66,34.34,125.53,Cycling,254.12
98.05,42.88,125.2,Walking,211.29
67.94,20.72,92.78,Walking,122.7
83.05,79.32,119.71,Cycling,514.02
93.98,78.24,93.86,Running,649.87
75.43,54.47,162.58,Walking,273.78
85.38,42.42,107.56,Cycling,297.27
75.7,72.35,148.0,Walking,354.86
88.15,52.3,144.16,Cycling,372.14
94.06,28.56,102.74,Cycling,219.88
65.72,42.82,152.06,Cycling,313.63
59.4,59.34,133.22,Cycling,410.82
55.25,59.25,149.88,Cycling,415.49
66.42,60.75,122.67,Running,540.67
80.55,44.22,116.15,Cycling,300.71
78.66,25.84,154.45,Cycling,201.57
85.93,67.64,134.3,Walking,324.27
91.26,28.58,134.53,Walking,159.44
55.06,50.45,106.15,Running,429.27
70.35,88.14,116.65,Cycling,557.01
60.72,46.0,151.88,Walking,243.26
99.07,58.69,107.21,Walking,268.2
98.83,36.6,110.46,Cycling,255.53
87.19,69.76,122.82,Walking,317.37
75.94,43.29,128.84,Walking,227.6
89.9,60.37,141.77,Walking,292.69
82.34,22.04,97.96,Running,216.63
66.32,41.66,146.3,Walking,227.35
51.98,85.21,131.27,Walking,388.83
56.03,63.83,161.97,Running,556.94
99.51,30.82,110.56,Walking,175.51
82.64,27.13,151.76,Running,272.66
81.27,89.84,146.7,Cycling,600.9
68.88,31.26,124.17,Cycling,235.06
80.6,10.59,139.22,Cycling,101.98
71.31,52.87,93.55,Cycling,364.33
74.93,69.55,138.55,Running,598.82
89.31,13.16,152.58,Cycling,130.96
89.9,58.79,143.53,Running,516.1
77.04,55.53,149.48,Cycling,387.26
74.45,78.78,159.78,Cycling,537.37
73.53,30.24,111.75,Running,270.73
92.88,46.86,134.62,Walking,249.37
62.91,55.12,159.56,Walking,288.81
64.86,53.75,100.41,Walking,237.11
95.92,35.61,131.71,Running,348.83
57.41,32.94,124.6,Cycling,251.61
92.04,74.31,155.07,Walking,350.5
87.9,69.18,136.1,Cycling,458.64
58.13,40.81,159.6,Running,390.03
80.42,67.56,135.75,Running,592.92
88.17,60.77,98.01,Running,523.21
68.97,86.21,151.08,Running,729.46
83.42,74.1,107.72,Walking,336.47
62.77,37.85,124.35,Walking,187.01
93.88,75.35,111.6,Walking,353.85
95.45,84.05,161.04,Walking,397.91
94.58,12.06,166.77,Cycling,118.56
96.94,89.5,126.12,Cycling,597.63
83.8,34.42,161.99,Walking,188.02
71.62,28.19,113.51,Running,267.79
85.65,88.77,161.05,Cycling,602.73
80.96,25.74,123.46,Cycling,191.03
66.92,68.67,164.19,Walking,341.69
69.58,68.47,127.17,Walking,316.81
74.29,34.66,101.92,Walking,180.18
82.31,22.57,137.31,Cycling,172.09
58.42,16.69,95.18,Walking,91.28
81.07,47.57,115.78,Cycling,327.3
56.63,69.45,125.09,Walking,307.24
86.36,65.62,148.3,Cycling,445.29
65.16,27.49,155.68,Walking,167.38
52.53,52.79,157.74,Walking,272.01
67.4,84.83,139.31,Running,732.55
93.2,28.37,165.02,Cycling,226.82
64.57,10.49,116.86,Cycling,107.27
56.75,58.5,165.05,Walking,281.36
68.43,37.46,147.92,Walking,194.45
63.17,20.68,122.68,Cycling,170.97
66.04,39.14,118.21,Running,349.13
82.38,35.48,97.66,Cycling,257.61
98.6,24.4,95.83,Cycling,178.86
58.46,84.79,93.13,Running,724.85
60.26,49.68,95.38,Walking,218.75
70.9,88.89,113.24,Cycling,584.42
97.03,18.53,90.48,Running,179.18
